Property_ID,Listing_Title,Property_Type,Listing_Type,Created,Scraped,Latitude,Longitude,City,Airbnb_PID,Airbnb_HID,HomeAway_PID,HomeAway_HID
ha-4505067,Contemporary ranch style retreat offers best of country living,House,Entire home/apt,NA,2019-05-15,44.00833065,-77.12106951,Prince Edward County,NA,NA,4505067,Sandbanks-Vacations-&-Tours-944420w
ha-4505068,Hip Contemporary 4 Bed 2 Bath Home In Bloomfield,House,Entire home/apt,NA,2017-08-01,43.9897459,-77.2157613,Prince Edward County,NA,NA,4505068,NA
ha-451568vb,WindHaven Cottage: Waterfront log home in Prince Edward County,Cottage,Entire home/apt,NA,2017-12-28,44.0161356,-77.5780785,Prince Edward County,NA,NA,451568vb,NA
ha-4520815,Beautiful Picton Bungalow,Bungalow,Entire home/apt,NA,2018-02-06,44.0047389,-77.1536226,Prince Edward County,NA,NA,4520815,NA
ha-4523055,The Kyipo Lakehouse - Prince Edward County,House,Entire home/apt,NA,2019-05-09,43.9429306,-77.3803171,Prince Edward County,NA,NA,4523055,CanadaStays-970970w
ha-4524944,Lakefront Family Home In The Heart Of Wellington,Bungalow,Entire home/apt,NA,2019-05-18,43.95004727,-77.35396726,Prince Edward County,NA,NA,4524944,Sandbanks-Vacations-&-Tours-944420w
ha-4525889,Lakefront Picton House w/ Indoor Veranda & Marina,House,Entire home/apt,NA,2018-11-06,44.0914831,-76.8771186,Prince Edward County,NA,NA,4525889,Evolve-Vacation-Rental-Network-639888w
ha-4531340,Bay View Farm House - North Beach,House,Entire home/apt,NA,2018-09-06,43.96322006,-77.49674617,Prince Edward County,NA,NA,4531340,CanadaStays-970970w
ha-4570725,Private House near Sandbanks on acreage with resort like feel - The Oasis,House,Entire home/apt,NA,2017-09-04,43.9498849,-77.2408594,Prince Edward County,NA,NA,4570725,NA
ha-4572370,Sandbanksy - Prince Edward County,House,Entire home/apt,NA,2018-11-19,43.93406224,-77.26971625,Prince Edward County,NA,NA,4572370,CanadaStays-970970w
ha-4572414,"Wind and Waves - Wellington, ON",House,Entire home/apt,NA,2017-11-07,43.9508751,-77.3560211,Prince Edward County,NA,NA,4572414,NA
ha-457266vb,"Relax, Reflect, Renew, and Rejuvenate!",House,Entire home/apt,NA,2018-01-04,44.147875,-77.1530506,Prince Edward County,NA,NA,457266vb,NA
ha-4586816,"Relax, Unwind and Enjoy",House,Entire home/apt,NA,2019-05-14,44.0250248,-77.119415,Prince Edward County,NA,NA,4586816,CanadaStays-970970w
ha-4590767,"Cherry Beach Family Cottage ""on the point""",Cottage,Entire home/apt,NA,2019-05-20,43.92260398,-77.18848474,Prince Edward County,NA,NA,4590767,NA
ha-4611457,Stunning Private Waterfront Luxury Home Close To Everything,House,Entire home/apt,NA,2019-03-14,44.0234873,-77.1350313,Prince Edward County,NA,NA,4611457,NA
ha-4615394,Lakefront Cottage On Quiet Cove Close to Wineries,House,Entire home/apt,NA,2019-05-21,44.0083087,-77.1400484,Prince Edward County,NA,NA,4615394,CanadaStays-970970w
ha-4616169,Sumptuous! Well Equipped! Welcoming Recent Reno,House,Entire home/apt,NA,2018-03-07,44.0105514,-77.1311121,Prince Edward County,NA,NA,4616169,CanadaStays-970970w
ha-4616187,Hidden Treasure - Simple Pleasures PEC - 4 Season Vacation Rental,Cottage,Entire home/apt,NA,2019-05-21,44.03160856,-77.01929526,Prince Edward County,NA,NA,4616187,CanadaStays-970970w
ha-4618951,Barouche The Second of the Stone Carriage House Homes,House,Entire home/apt,NA,2019-05-20,44.006372,-77.14135738,Prince Edward County,NA,NA,4618951,NA
ha-4631422,The Swan Lake Home @ South Bay,Villa,Entire home/apt,NA,2019-02-18,43.9163725,-77.0268263,Prince Edward County,NA,NA,4631422,CanadaStays-970970w
ha-4631892,"Waterfront Cottage ""Bayside Retreat"" - Milford Ontario",Cottage,Entire home/apt,NA,2019-05-16,43.9868497,-77.0072202,Prince Edward County,NA,NA,4631892,CanadaStays-970970w
ha-4631893,"Waterfront Cottage ""Waupoos View"" - Milford Ontario",Cottage,Entire home/apt,NA,2019-05-21,43.9868497,-77.0072202,Prince Edward County,NA,NA,4631893,CanadaStays-970970w
ha-4631894,"Waterfront Cottage ""County Comfort"" - Milford Ontario",Cottage,Entire home/apt,NA,2019-05-11,43.9868497,-77.0072202,Prince Edward County,NA,NA,4631894,CanadaStays-970970w
ha-4635078,Welcome to Taylorfields: A perfect Farmhouse at the heart of the County,Cottage,Entire home/apt,NA,2019-05-17,43.99567882,-77.18003716,Prince Edward County,NA,NA,4635078,CanadaStays-970970w
ha-4641125,The Cove View - Prince Edward County,House,Entire home/apt,NA,2019-05-21,44.0197069,-77.1349011,Prince Edward County,NA,NA,4641125,CanadaStays-970970w
ha-4648529,"Simeon_PEC, a spacious two bedroom apartment in a renovated century home.",House,Entire home/apt,NA,2018-01-24,44.00712319,-77.15102732,Prince Edward County,NA,NA,4648529,NA
ha-467575vb,"4 bedroom, 2 bathroom Lakefront cottage close to Sandbanks Beach",Cottage,Entire home/apt,NA,2017-06-08,43.878906,-77.2188559,Prince Edward County,NA,NA,467575vb,NA
ha-468101vb,West Lake Cottage Near Sandbanks with Beach Pass,Cottage,Entire home/apt,NA,2017-10-17,43.9502487,-77.243622,Prince Edward County,NA,NA,468101vb,NA
ha-4727862,Luxurious contemporary heritage home near Sandbanks,House,Entire home/apt,NA,2019-05-22,43.9155239,-77.2363442,Prince Edward County,NA,NA,4727862,Sandbanks-Vacations-&-Tours-944420w
ha-4729321,"Tanglewood Your ""County"" Retreat",House,Entire home/apt,NA,2018-04-20,44.03654927,-77.02920701,Prince Edward County,NA,NA,4729321,NA
ha-4729655,"Upscale cottage in Prince Edward County, a vacation paradise",House,Entire home/apt,NA,2019-05-21,44.0374303,-77.1124246,Prince Edward County,NA,NA,4729655,CanadaStays-970970w
ha-4761041,Unique Prince Edward County Retreat On The Tranquil Shores Of East Lake,House,Entire home/apt,NA,2019-05-18,43.9317816,-77.1636466,Prince Edward County,NA,NA,4761041,Sandbanks-Vacations-&-Tours-944420w
ha-4781346,"Blue House by the Pond - Pool, 20 Acres of Privacy, Pond, Poolhouse and Beautiful Home!",House,Entire home/apt,NA,2018-01-22,43.966777,-77.033924,Prince Edward County,NA,NA,4781346,CanadaStays-970970w
ha-4807104,Cressy House — a two-hundred-year-old Loyalist farmhouse on the lake.,House,Entire home/apt,NA,2018-07-19,44.10605524,-76.86078403,Prince Edward County,NA,NA,4807104,NA
ha-4807107,"Indulge in All Things County - Sandbanks, Wineries, Arts Trail, Hike, Bike...and more",Cottage,Entire home/apt,NA,2018-08-24,43.95278537,-77.35075386,Prince Edward County,NA,NA,4807107,CanadaStays-970970w
ha-4811313,Sandbanks Summer Village - Meadows Cottage (Monday Check-in),House,Entire home/apt,NA,2019-05-11,43.9250596,-77.1750712,Prince Edward County,NA,NA,4811313,CanadaStays-970970w
ha-4812475,"Gorgeous, Lakefront Prince Edward County Century Home with Large Acreage and Private Beach",House,Entire home/apt,NA,2019-05-16,43.9342627,-77.0068993,Prince Edward County,NA,NA,4812475,CanadaStays-970970w
ha-4821254,Sandbanks Summer Village - Meadows Plus Cottage (Monday Check-in),House,Entire home/apt,NA,2019-05-18,43.9250596,-77.1750712,Prince Edward County,NA,NA,4821254,CanadaStays-970970w
ha-4824627,Sandbanker is located 5 Minutes to Sandbanks park and available year round,House,Entire home/apt,NA,2018-06-15,43.92948067,-77.25318538,Prince Edward County,NA,NA,4824627,CanadaStays-970970w
ha-4830267,Hudson House - Prince Edward County,House,Entire home/apt,NA,2019-05-16,43.9855359,-77.2310282,Prince Edward County,NA,NA,4830267,CanadaStays-970970w
ha-4837563,A modern farmhouse for the discerning traveler in the heart of PEC wine country.,House,Entire home/apt,NA,2018-02-20,43.9659346,-77.468976,Prince Edward County,NA,NA,4837563,CanadaStays-970970w
ha-484263vb,Sandbanks Country Cottage,House,Entire home/apt,NA,2017-07-29,43.9562491,-77.4321898,Prince Edward County,NA,NA,484263vb,NA
ha-484310vb,Waterfront Vacation Rental 5 Min. From Sandbanks Beach,House,Entire home/apt,NA,2019-05-12,43.9146113,-77.1899399,Prince Edward County,NA,NA,484310vb,NA
ha-4847304,Blue House by the Pond,House,Entire home/apt,NA,2019-05-18,44.0424805,-77.0678889,Prince Edward County,NA,NA,4847304,CanadaStays-970970w
ha-485990vb,Lots Of Outside Space For Families,Cottage,Entire home/apt,NA,2017-07-06,43.9896488,-77.2154509,Prince Edward County,NA,NA,485990vb,NA
ha-4926445,Queen Studio - Owl's Nest Suites,House,Entire home/apt,NA,2019-05-14,44.049727,-77.5249562,Prince Edward County,NA,NA,4926445,CanadaStays-970970w
ha-4926450,Suite with Garden View - Owl's Nest Suites,House,Entire home/apt,NA,2019-05-21,44.049727,-77.5249562,Prince Edward County,NA,NA,4926450,CanadaStays-970970w
ha-4926451,Studio with Garden View - Owl's Nest Suites,House,Entire home/apt,NA,2019-05-12,44.049727,-77.5249562,Prince Edward County,NA,NA,4926451,CanadaStays-970970w
ha-4934026,MacDonnell Landing - Prince Edward,House,Entire home/apt,NA,2018-11-08,44.09003025,-76.87638994,Prince Edward County,NA,NA,4934026,CanadaStays-970970w
ha-4940806,Beautiful renovated century home in Prince Edward County in the heart of Picton.,House,Entire home/apt,NA,2018-12-11,44.00502965,-77.13182988,Prince Edward County,NA,NA,4940806,CanadaStays-970970w
ha-4953743,The Pad on the Creek,Apartment,Entire home/apt,NA,2018-12-02,43.95255,-77.34948,Prince Edward County,NA,NA,4953743,NA
ha-4954217,Limestone Ridge Chalet,House,Entire home/apt,NA,2018-12-21,44.0016258,-77.1567618,Prince Edward County,NA,NA,4954217,CanadaStays-970970w
ha-4956456,Discover Prince Edward County!!,House,Entire home/apt,NA,2018-09-27,44.10241079,-76.87756669,Prince Edward County,NA,NA,4956456,CanadaStays-970970w
ha-4960892,Bliss - Executive Waterfront in Prince Edward County: near the Sandbanks on West Lake,House,Entire home/apt,NA,2018-05-28,43.9338953,-77.2727629,Prince Edward County,NA,NA,4960892,CanadaStays-970970w
ha-4969655,Spacious Family Home with a Pool in Central Prince Edward County,House,Entire home/apt,NA,2019-01-04,43.99578839,-77.28288066,Prince Edward County,NA,NA,4969655,Sandbanks-Vacations-&-Tours-944420w
ha-4969831,Renovated Bright Pet-Friendly Home in Picton,House,Entire home/apt,NA,2019-02-01,44.01152012,-77.13095643,Prince Edward County,NA,NA,4969831,Sandbanks-Vacations-&-Tours-944420w
ha-4970721,Wellington Two Bedroom Cottage with Stunning Views of Lake Ontario,House,Entire home/apt,NA,2019-04-04,43.95185963,-77.34759513,Prince Edward County,NA,NA,4970721,Sandbanks-Vacations-&-Tours-944420w
ha-4970809,Craft-beer Wine-themed Getaway overlooking Picton Bay Capture the County,House,Entire home/apt,NA,2019-05-15,44.00147174,-77.14874286,Prince Edward County,NA,NA,4970809,Sandbanks-Vacations-&-Tours-944420w
ha-4970832,Large 2 Bedroom Pet-Friendly Wheelchair Accessible Apartment in Wellington,Apartment,Entire home/apt,NA,2018-07-23,43.95269028,-77.34990086,Prince Edward County,NA,NA,4970832,NA
ha-4975123,"Relax, unwind in this romantic suite in the Heart of Wine Country",Apartment,Entire home/apt,NA,2018-12-02,43.999841,-77.373637,Prince Edward County,NA,NA,4975123,Sandbanks-Vacations-&-Tours-944420w
ha-4975147,Wellington Bright Trendy 2 Bedroom Loft off Main Street,Apartment,Entire home/apt,NA,2019-01-30,43.95115883,-77.35136723,Prince Edward County,NA,NA,4975147,Sandbanks-Vacations-&-Tours-944420w
ha-4975164,Private Waterfront Retreat on the Shores of Lake Ontario 2 cottages on 9 acres,House,Entire home/apt,NA,2019-05-15,44.02097749,-76.93700096,Prince Edward County,NA,NA,4975164,Sandbanks-Vacations-&-Tours-944420w
ha-4976949,Centrally located 2 BR 1 BA close to Sandbanks and Wine country,Apartment,Entire home/apt,NA,2018-05-06,43.997652,-77.2787615,Prince Edward County,NA,NA,4976949,NA
ha-4981737,The Blue Acre - Prince Edward County,House,Entire home/apt,NA,2018-08-06,43.99604038,-77.40840788,Prince Edward County,NA,NA,4981737,CanadaStays-970970w
ha-4991610,MacDonnell Landing Loft,House,Entire home/apt,NA,2018-10-09,44.09295884,-76.8734198,Prince Edward County,NA,NA,4991610,CanadaStays-970970w
ha-4996102,The Wellington House  PEC  Wellington,House,Entire home/apt,NA,2019-01-06,43.954235,-77.3412141,Prince Edward County,NA,NA,4996102,CanadaStays-970970w
ha-4997955,Spacious 4 bedroom cottage in the heart of PEC.,Cottage,Entire home/apt,NA,2019-05-15,43.9501277,-77.2392809,Prince Edward County,NA,NA,4997955,CanadaStays-970970w
ha-512312vb,Wonderful Country Home In Heart Of Wine Region,House,Entire home/apt,NA,2017-12-20,44.01612284,-77.37891492,Prince Edward County,NA,NA,512312vb,NA
ha-557194vb,Located In The Historic Village Of Wellington On Lake Ontario,Cottage,Entire home/apt,NA,2019-05-24,43.95143697,-77.3438226,Prince Edward County,NA,NA,557194vb,NA
ha-578639vb,"Beautiful Waterfront,a summer paradise! Fishermen , pier located on property.",Bungalow,Entire home/apt,NA,2019-03-14,44.11056805,-76.85288789,Prince Edward County,NA,NA,578639vb,NA
ha-596602vb,Year round cosy cottage in Picton,House,Entire home/apt,NA,2018-06-17,44.00362431,-77.14548417,Prince Edward County,NA,NA,596602vb,NA
ha-597642vb,Exclusive Waterfront West Lake Cottage - Prince Edward County,Cottage,Entire home/apt,NA,2019-05-12,43.9180646,-77.2674989,Prince Edward County,NA,NA,597642vb,NA
ha-599081vb,A Charming & Updated Home in Prince Edward County,House,Entire home/apt,NA,2019-05-11,43.9534608,-77.3509958,Prince Edward County,NA,NA,599081vb,NA
ha-599125vb,Waterfront in Prince Edward County - Big Island Lake House,Cottage,Entire home/apt,NA,2017-06-08,44.11716535,-77.27737569,Prince Edward County,NA,NA,599125vb,NA
ha-600673vb,Point Pleasant Water Front Bunkie,Cottage,Entire home/apt,NA,2019-05-23,44.11274861,-76.84626193,Prince Edward County,NA,NA,600673vb,NA
ha-604856vb,Family Friendly Vacation Rental Prince Edward County,House,Entire home/apt,NA,2018-01-18,43.9841327,-77.2277402,Prince Edward County,NA,NA,604856vb,NA
ha-605327vb,Nature Lover's Cottage Retreat On The Black River With Private Dock.,Cottage,Entire home/apt,NA,2018-05-30,43.95441472,-77.04160243,Prince Edward County,NA,NA,605327vb,NA
ha-605765vb,West Lake Vacation Rentals - Sandbanks Cottage Rental,Cottage,Entire home/apt,NA,2017-07-06,43.9169953,-77.2680842,Prince Edward County,NA,NA,605765vb,NA
ha-606831vb,West Lake Waterfront - Private Prime Location - just outside Wellington,House,Entire home/apt,NA,2019-05-15,43.9591503,-77.29862852,Prince Edward County,NA,NA,606831vb,NA
ha-624398vb,Lakefront House - Sandbanks Prov. Pk. - East Lake - Cherry Valley,House,Entire home/apt,NA,2017-09-08,43.91790907,-77.18520046,Prince Edward County,NA,NA,624398vb,NA
ha-655872vb,Recently Renovated Lakefront House in the Heart of Prince Edward County,Cottage,Entire home/apt,NA,2019-05-19,44.0640238,-77.4182576,Prince Edward County,NA,NA,655872vb,NA
ha-661982vb,"Jamieson House, Picton's Luxury Weekly Summer Rental, CDN Dollars",House,Entire home/apt,NA,2019-05-20,44.0110716,-77.1438461,Prince Edward County,NA,NA,661982vb,NA
ha-674008vb,A lovely three-bedroom cottage is in the heart of PEC's wine country,Cottage,Entire home/apt,NA,2017-06-08,43.99474175,-77.33974672,Prince Edward County,NA,NA,674008vb,NA
ha-679188vb,Seconds from Sandbank's white sand beaches and local Wineries,House,Entire home/apt,NA,2019-05-20,43.9326427,-77.2737367,Prince Edward County,NA,NA,679188vb,NA
ha-698212vb,Sandbanks Waterfront Cottage Rental-NEW UPDATES-Free Westlake Willy Waterpark,Cottage,Entire home/apt,NA,2019-05-13,43.9348669,-77.2638277,Prince Edward County,NA,NA,698212vb,NA
ha-701889vb,Twelve Trees - A Private Park on the shores of Lake Ontario,House,Entire home/apt,NA,2017-06-09,43.9497228,-77.3609127,Prince Edward County,NA,NA,701889vb,NA
ha-704657vb,Picton Historic Home - Seconds From Main Street,House,Entire home/apt,NA,2017-06-09,44.0088046,-77.1447181,Prince Edward County,NA,NA,704657vb,NA
ha-708495vb,3 Minutes to Sandbanks! Historic Waterfront Estate.,House,Entire home/apt,NA,2018-03-06,43.92988649,-77.20271641,Prince Edward County,NA,NA,708495vb,NA
ha-7095629,Sandbanks Summer Village Cottage Resort,Cottage,Entire home/apt,NA,2019-05-09,43.92558491,-77.17139044,Prince Edward County,NA,NA,7095629,NA
ha-7128064,Lakefront summer cottage rental,House,Entire home/apt,NA,2019-01-05,43.9094413,-77.1918941,Prince Edward County,NA,NA,7128064,CanadaStays-970970w
ha-7144262,The Courier House - Beautifully restored 1830's Farmhouse - 3 BR - Central location !,House,Entire home/apt,NA,2018-07-01,44.01297157,-77.2896359,Prince Edward County,NA,NA,7144262,NA
ha-714661vb,"Country Charm, Beautiful Beaches, Art, Wineries And Bike Trails",Apartment,Entire home/apt,NA,2019-04-17,43.98072184,-77.25817359,Prince Edward County,NA,NA,714661vb,NA
ha-7150105,COUNTY's great + affordable B & B with private sitting room + Ensuite + famous breakfast !,House,Entire home/apt,NA,2019-05-09,44.0143239,-77.5387361,Prince Edward County,NA,NA,7150105,CanadaStays-970970w
ha-7154769,Cherry Beach Resort  - Prince Edward County,Cottage,Entire home/apt,NA,2018-11-22,43.92502832,-77.1800347,Prince Edward County,NA,NA,7154769,CanadaStays-970970w
ha-716084vb,Wellersbay Cottage Water Front Cottage For Rent(Newly Renovated and opened Now!),Cottage,Entire home/apt,NA,2019-05-21,43.98712776,-77.55006258,Prince Edward County,NA,NA,716084vb,NA
ha-7192537,"The Bluenose House, PEC",House,Entire home/apt,NA,2018-12-20,43.9521164,-77.3428357,Prince Edward County,NA,NA,7192537,CanadaStays-970970w
ha-7251942,The Lakeside Inn - Prince Edward County,House,Entire home/apt,NA,2018-11-17,43.94525124,-77.36562814,Prince Edward County,NA,NA,7251942,CanadaStays-970970w
ha-7257287,A beautiful Victorian home completly renovated in a private country setting.,House,Entire home/apt,NA,2019-05-16,44.059722,-77.3290965,Prince Edward County,NA,NA,7257287,CanadaStays-970970w
ha-7264173,Moonlight on the Lake B&B,House,Entire home/apt,NA,2018-11-21,43.93292098,-77.44119481,Prince Edward County,NA,NA,7264173,CanadaStays-970970w
ha-7297594,Layla's Hideaway (A great place to be),Cottage,Entire home/apt,NA,2019-05-18,44.0040132,-77.150561,Prince Edward County,NA,NA,7297594,CanadaStays-970970w
ha-7319164,Sandbanks Summer Village Cottages,Cottage,Entire home/apt,NA,2018-12-02,43.92438,-77.17369,Prince Edward County,NA,NA,7319164,NA
ha-732756vb,Sits Just 30 Feet From The Water's Edge On The Bay Of Quinte.,House,Entire home/apt,NA,2017-06-16,44.0435747,-77.0704683,Prince Edward County,NA,NA,732756vb,NA
ha-735998vb,Tranquil Waterfront 3+ bedroom Bungalow on Picton Harbour,Bungalow,Entire home/apt,NA,2019-05-17,44.0257976,-77.1191679,Prince Edward County,NA,NA,735998vb,NA
ha-7410462,"Firefly Folly, Prince Edward County Waterfront Cottage",Cottage,Entire home/apt,NA,2019-05-14,43.9995198,-77.0072256,Prince Edward County,NA,NA,7410462,NA
ha-7412637,Welcome to our County house,House,Entire home/apt,NA,2018-12-30,43.9452932,-77.1516149,Prince Edward County,NA,NA,7412637,NA
ha-7429489,Welcome to Prince Edward Landing where rustic country meets city chic!,House,Entire home/apt,NA,2019-05-14,43.9521243,-77.3567604,Prince Edward County,NA,NA,7429489,NA
ha-7436453,Limestone Ridge Chalet,House,Entire home/apt,NA,2019-05-18,44.0441205,-77.0775746,Prince Edward County,NA,NA,7436453,NA
ha-743975vb,"Simple, Rustic And Comfort On Smith Bay",Cottage,Entire home/apt,NA,2018-06-16,43.98607647,-77.00664382,Prince Edward County,NA,NA,743975vb,NA
ha-7447305,Family-friendly cottage on West Lake near Wellington,Cottage,Entire home/apt,NA,2019-03-18,43.96170032,-77.30839885,Prince Edward County,NA,NA,7447305,Sandbanks-Vacations-&-Tours-944420w
ha-7459075,"Private, peaceful water front retreat. Boat, walk or drive 3 minutes into town",House,Entire home/apt,NA,2019-05-16,44.02308232,-77.12007508,Prince Edward County,NA,NA,7459075,Sandbanks-Vacations-&-Tours-944420w
ha-7467190,The Lakeside Inn - Prince Edward County,House,Entire home/apt,NA,2019-05-16,43.9485223,-77.3660341,Prince Edward County,NA,NA,7467190,NA
